"trial","period","fill_id","order_id","market","side","outcome","quantity","gross_usd","fees_usd","timestamp"
"f5fbacc6255b637ddb80","ajuste","sim:5ddd460f2019fcd4f8c742a3595e5b14:NO","5ddd460f2019fcd4f8c742a3595e5b14:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:50.000Z"
"f5fbacc6255b637ddb80","ajuste","sim:e324f9e7af65678beddf2e16fa7991e5:YES","e324f9e7af65678beddf2e16fa7991e5:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:51.000Z"
"f5fbacc6255b637ddb80","ajuste","sim:e324f9e7af65678beddf2e16fa7991e5:NO","e324f9e7af65678beddf2e16fa7991e5:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:52.000Z"
"f5fbacc6255b637ddb80","ajuste","sim:ae9d219e94b79d62ecaf030b5dafa412:YES","ae9d219e94b79d62ecaf030b5dafa412:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:53.000Z"
"f5fbacc6255b637ddb80","ajuste","sim:ae9d219e94b79d62ecaf030b5dafa412:NO","ae9d219e94b79d62ecaf030b5dafa412:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:54.000Z"
"f5fbacc6255b637ddb80","ajuste","sim:74a2831b2ce549a4c9d306fe4f492c24:YES","74a2831b2ce549a4c9d306fe4f492c24:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:55.000Z"
"f5fbacc6255b637ddb80","ajuste","sim:74a2831b2ce549a4c9d306fe4f492c24:exit:YES:a51bb71a29cf","74a2831b2ce549a4c9d306fe4f492c24:exit:YES:a51bb71a29cf","demo-market","SELL","YES","15","7.35","0.07497","2026-01-01T00:00:57.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:YES","30531eeca6beecd0d9dd77109082e63b:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:13.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:NO","30531eeca6beecd0d9dd77109082e63b:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:14.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:8d77c85017ddb2c2c09268cfe14b9758:YES","8d77c85017ddb2c2c09268cfe14b9758:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:15.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:8d77c85017ddb2c2c09268cfe14b9758:NO","8d77c85017ddb2c2c09268cfe14b9758:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:16.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:acfb9f6592e274d9c783dbdc6e639219:YES","acfb9f6592e274d9c783dbdc6e639219:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:17.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:acfb9f6592e274d9c783dbdc6e639219:NO","acfb9f6592e274d9c783dbdc6e639219:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:18.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:edbcebb15d42043160c67f11392972ae:YES","edbcebb15d42043160c67f11392972ae:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:19.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:edbcebb15d42043160c67f11392972ae:exit:YES:ea56a40cca61","edbcebb15d42043160c67f11392972ae:exit:YES:ea56a40cca61","demo-market","SELL","YES","15","7.35","0.07497","2026-01-01T00:01:21.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:5aa02729a1ad44c9d51d229f9c5296e3:YES","5aa02729a1ad44c9d51d229f9c5296e3:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:37.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:5aa02729a1ad44c9d51d229f9c5296e3:NO","5aa02729a1ad44c9d51d229f9c5296e3:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:38.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:555fa0e88227201ae49a7f768d23337a:YES","555fa0e88227201ae49a7f768d23337a:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:39.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:555fa0e88227201ae49a7f768d23337a:NO","555fa0e88227201ae49a7f768d23337a:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:40.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:5839a8ae6cf4f1aa7b84e0bb3943a6f9:YES","5839a8ae6cf4f1aa7b84e0bb3943a6f9:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:41.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:5839a8ae6cf4f1aa7b84e0bb3943a6f9:NO","5839a8ae6cf4f1aa7b84e0bb3943a6f9:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:42.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:ffa68515c6ff98fae80e24059f663f3a:YES","ffa68515c6ff98fae80e24059f663f3a:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:43.000Z"
"f40c45c25810db3dfdd8","evaluación","sim:ffa68515c6ff98fae80e24059f663f3a:exit:YES:4b8a99b1e904","ffa68515c6ff98fae80e24059f663f3a:exit:YES:4b8a99b1e904","demo-market","SELL","YES","15","7.35","0.07497","2026-01-01T00:01:45.000Z"
"d7ace4118480f1553f70","ajuste","sim:573fcac070379997467400de0296f24c:YES","573fcac070379997467400de0296f24c:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:01.000Z"
"d7ace4118480f1553f70","ajuste","sim:573fcac070379997467400de0296f24c:exit:YES:ae02e5138e85","573fcac070379997467400de0296f24c:exit:YES:ae02e5138e85","demo-market","SELL","YES","15","6.45","0.07353","2026-01-01T00:00:03.000Z"
"d7ace4118480f1553f70","ajuste","sim:953c1e2266d15bba9b0fd125a7bf06c3:YES","953c1e2266d15bba9b0fd125a7bf06c3:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:04.000Z"
"d7ace4118480f1553f70","ajuste","sim:953c1e2266d15bba9b0fd125a7bf06c3:NO","953c1e2266d15bba9b0fd125a7bf06c3:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:05.000Z"
"d7ace4118480f1553f70","ajuste","sim:f5d5770c33b6d0f3bd66c3e6e2c65584:YES","f5d5770c33b6d0f3bd66c3e6e2c65584:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:06.000Z"
"d7ace4118480f1553f70","ajuste","sim:f5d5770c33b6d0f3bd66c3e6e2c65584:NO","f5d5770c33b6d0f3bd66c3e6e2c65584:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:07.000Z"
"d7ace4118480f1553f70","ajuste","sim:8d3c6548135f6017ff2b9a6008a4ab4a:YES","8d3c6548135f6017ff2b9a6008a4ab4a:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:25.000Z"
"d7ace4118480f1553f70","ajuste","sim:8d3c6548135f6017ff2b9a6008a4ab4a:exit:YES:436007882a81","8d3c6548135f6017ff2b9a6008a4ab4a:exit:YES:436007882a81","demo-market","SELL","YES","15","6.45","0.07353","2026-01-01T00:00:27.000Z"
"d7ace4118480f1553f70","ajuste","sim:44a521f21d959c1469ae04dfa2d6e6d9:YES","44a521f21d959c1469ae04dfa2d6e6d9:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:28.000Z"
"d7ace4118480f1553f70","ajuste","sim:44a521f21d959c1469ae04dfa2d6e6d9:NO","44a521f21d959c1469ae04dfa2d6e6d9:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:29.000Z"
"d7ace4118480f1553f70","ajuste","sim:a5fb3d30f0cdc59ed92a2440ff96e8d7:YES","a5fb3d30f0cdc59ed92a2440ff96e8d7:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:30.000Z"
"d7ace4118480f1553f70","ajuste","sim:a5fb3d30f0cdc59ed92a2440ff96e8d7:NO","a5fb3d30f0cdc59ed92a2440ff96e8d7:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:31.000Z"
"d7ace4118480f1553f70","ajuste","sim:5ddd460f2019fcd4f8c742a3595e5b14:YES","5ddd460f2019fcd4f8c742a3595e5b14:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:49.000Z"
"d7ace4118480f1553f70","ajuste","sim:5ddd460f2019fcd4f8c742a3595e5b14:exit:YES:4bc3b0490f6a","5ddd460f2019fcd4f8c742a3595e5b14:exit:YES:4bc3b0490f6a","demo-market","SELL","YES","15","6.45","0.07353","2026-01-01T00:00:51.000Z"
"d7ace4118480f1553f70","ajuste","sim:53f0e2529a6e87a633d9c2b59d39ad2a:YES","53f0e2529a6e87a633d9c2b59d39ad2a:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:52.000Z"
"d7ace4118480f1553f70","ajuste","sim:53f0e2529a6e87a633d9c2b59d39ad2a:NO","53f0e2529a6e87a633d9c2b59d39ad2a:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:53.000Z"
"d7ace4118480f1553f70","ajuste","sim:5e067b4b43e5fef410ba283084c89067:YES","5e067b4b43e5fef410ba283084c89067:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:54.000Z"
"d7ace4118480f1553f70","ajuste","sim:5e067b4b43e5fef410ba283084c89067:NO","5e067b4b43e5fef410ba283084c89067:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:55.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:YES","30531eeca6beecd0d9dd77109082e63b:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:13.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:exit:YES:a821a9769421","30531eeca6beecd0d9dd77109082e63b:exit:YES:a821a9769421","demo-market","SELL","YES","15","6.45","0.07353","2026-01-01T00:01:15.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:222cfaaa2f9d6b9fe224e2deacb99b91:YES","222cfaaa2f9d6b9fe224e2deacb99b91:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:16.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:222cfaaa2f9d6b9fe224e2deacb99b91:NO","222cfaaa2f9d6b9fe224e2deacb99b91:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:17.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:283798cbc7ad0da50537cb199908e171:YES","283798cbc7ad0da50537cb199908e171:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:18.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:283798cbc7ad0da50537cb199908e171:NO","283798cbc7ad0da50537cb199908e171:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:19.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:5aa02729a1ad44c9d51d229f9c5296e3:YES","5aa02729a1ad44c9d51d229f9c5296e3:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:37.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:5aa02729a1ad44c9d51d229f9c5296e3:exit:YES:710cb46f0355","5aa02729a1ad44c9d51d229f9c5296e3:exit:YES:710cb46f0355","demo-market","SELL","YES","15","6.45","0.07353","2026-01-01T00:01:39.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:3fc311fd2397f6db5013e8fb67392aa0:YES","3fc311fd2397f6db5013e8fb67392aa0:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:40.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:3fc311fd2397f6db5013e8fb67392aa0:NO","3fc311fd2397f6db5013e8fb67392aa0:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:41.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:fd51892d74c27a38598510024cdcc3b9:YES","fd51892d74c27a38598510024cdcc3b9:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:42.000Z"
"60fe57f87a5f66aceb38","evaluación","sim:fd51892d74c27a38598510024cdcc3b9:NO","fd51892d74c27a38598510024cdcc3b9:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:43.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:573fcac070379997467400de0296f24c:YES","573fcac070379997467400de0296f24c:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:01.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:573fcac070379997467400de0296f24c:NO","573fcac070379997467400de0296f24c:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:02.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:73f04b483f64f1707eec0385e06bf252:YES","73f04b483f64f1707eec0385e06bf252:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:03.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:73f04b483f64f1707eec0385e06bf252:NO","73f04b483f64f1707eec0385e06bf252:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:04.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:73f04b483f64f1707eec0385e06bf252:exit:NO:573c14782518","73f04b483f64f1707eec0385e06bf252:exit:NO:573c14782518","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:00:05.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:f5d5770c33b6d0f3bd66c3e6e2c65584:YES","f5d5770c33b6d0f3bd66c3e6e2c65584:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:06.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:f5d5770c33b6d0f3bd66c3e6e2c65584:NO","f5d5770c33b6d0f3bd66c3e6e2c65584:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:07.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:f5d5770c33b6d0f3bd66c3e6e2c65584:exit:NO:62007c34434c","f5d5770c33b6d0f3bd66c3e6e2c65584:exit:NO:62007c34434c","demo-market","SELL","NO","7.5","3.75","0.0375","2026-01-01T00:00:08.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:8d3c6548135f6017ff2b9a6008a4ab4a:YES","8d3c6548135f6017ff2b9a6008a4ab4a:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:25.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:8d3c6548135f6017ff2b9a6008a4ab4a:NO","8d3c6548135f6017ff2b9a6008a4ab4a:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:26.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:8d3c6548135f6017ff2b9a6008a4ab4a:exit:NO:436007882a81","8d3c6548135f6017ff2b9a6008a4ab4a:exit:NO:436007882a81","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:00:27.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:44a521f21d959c1469ae04dfa2d6e6d9:YES","44a521f21d959c1469ae04dfa2d6e6d9:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:28.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:44a521f21d959c1469ae04dfa2d6e6d9:NO","44a521f21d959c1469ae04dfa2d6e6d9:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:29.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:44a521f21d959c1469ae04dfa2d6e6d9:exit:NO:5726c0c88bc9","44a521f21d959c1469ae04dfa2d6e6d9:exit:NO:5726c0c88bc9","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:00:30.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:7277dcc4b3136afc89aea077b3b28e90:YES","7277dcc4b3136afc89aea077b3b28e90:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:31.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:7277dcc4b3136afc89aea077b3b28e90:exit:YES:97e78bf335a0","7277dcc4b3136afc89aea077b3b28e90:exit:YES:97e78bf335a0","demo-market","SELL","YES","7.5","3.675","0.03748","2026-01-01T00:00:33.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:5ddd460f2019fcd4f8c742a3595e5b14:YES","5ddd460f2019fcd4f8c742a3595e5b14:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:49.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:5ddd460f2019fcd4f8c742a3595e5b14:NO","5ddd460f2019fcd4f8c742a3595e5b14:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:50.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:5ddd460f2019fcd4f8c742a3595e5b14:exit:NO:4bc3b0490f6a","5ddd460f2019fcd4f8c742a3595e5b14:exit:NO:4bc3b0490f6a","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:00:51.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:53f0e2529a6e87a633d9c2b59d39ad2a:YES","53f0e2529a6e87a633d9c2b59d39ad2a:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:52.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:53f0e2529a6e87a633d9c2b59d39ad2a:NO","53f0e2529a6e87a633d9c2b59d39ad2a:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:53.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:53f0e2529a6e87a633d9c2b59d39ad2a:exit:NO:4d3713f078dc","53f0e2529a6e87a633d9c2b59d39ad2a:exit:NO:4d3713f078dc","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:00:54.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:74a2831b2ce549a4c9d306fe4f492c24:YES","74a2831b2ce549a4c9d306fe4f492c24:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:00:55.000Z"
"ae1aec00658e5b94c49d","ajuste","sim:74a2831b2ce549a4c9d306fe4f492c24:exit:YES:a51bb71a29cf","74a2831b2ce549a4c9d306fe4f492c24:exit:YES:a51bb71a29cf","demo-market","SELL","YES","7.5","3.675","0.03748","2026-01-01T00:00:57.000Z"
"0b33958998684bb7b7fe","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:YES","30531eeca6beecd0d9dd77109082e63b:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:13.000Z"
"0b33958998684bb7b7fe","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:NO","30531eeca6beecd0d9dd77109082e63b:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:14.000Z"
"0b33958998684bb7b7fe","evaluación","sim:8d77c85017ddb2c2c09268cfe14b9758:YES","8d77c85017ddb2c2c09268cfe14b9758:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:01:15.000Z"
"0b33958998684bb7b7fe","evaluación","sim:8d77c85017ddb2c2c09268cfe14b9758:NO","8d77c85017ddb2c2c09268cfe14b9758:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:16.000Z"
"0b33958998684bb7b7fe","evaluación","sim:8d77c85017ddb2c2c09268cfe14b9758:exit:NO:edeea7eef550","8d77c85017ddb2c2c09268cfe14b9758:exit:NO:edeea7eef550","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:01:17.000Z"
"0b33958998684bb7b7fe","evaluación","sim:283798cbc7ad0da50537cb199908e171:YES","283798cbc7ad0da50537cb199908e171:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:01:18.000Z"
"0b33958998684bb7b7fe","evaluación","sim:283798cbc7ad0da50537cb199908e171:NO","283798cbc7ad0da50537cb199908e171:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:19.000Z"
"0b33958998684bb7b7fe","evaluación","sim:283798cbc7ad0da50537cb199908e171:exit:NO:539677f636dc","283798cbc7ad0da50537cb199908e171:exit:NO:539677f636dc","demo-market","SELL","NO","7.5","3.75","0.0375","2026-01-01T00:01:20.000Z"
"0b33958998684bb7b7fe","evaluación","sim:5aa02729a1ad44c9d51d229f9c5296e3:YES","5aa02729a1ad44c9d51d229f9c5296e3:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:01:37.000Z"
"0b33958998684bb7b7fe","evaluación","sim:5aa02729a1ad44c9d51d229f9c5296e3:NO","5aa02729a1ad44c9d51d229f9c5296e3:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:38.000Z"
"0b33958998684bb7b7fe","evaluación","sim:5aa02729a1ad44c9d51d229f9c5296e3:exit:NO:710cb46f0355","5aa02729a1ad44c9d51d229f9c5296e3:exit:NO:710cb46f0355","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:01:39.000Z"
"0b33958998684bb7b7fe","evaluación","sim:3fc311fd2397f6db5013e8fb67392aa0:YES","3fc311fd2397f6db5013e8fb67392aa0:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:01:40.000Z"
"0b33958998684bb7b7fe","evaluación","sim:3fc311fd2397f6db5013e8fb67392aa0:NO","3fc311fd2397f6db5013e8fb67392aa0:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:41.000Z"
"0b33958998684bb7b7fe","evaluación","sim:3fc311fd2397f6db5013e8fb67392aa0:exit:NO:4b1c82b9f93e","3fc311fd2397f6db5013e8fb67392aa0:exit:NO:4b1c82b9f93e","demo-market","SELL","NO","7.5","3.6","0.03744","2026-01-01T00:01:42.000Z"
"0b33958998684bb7b7fe","evaluación","sim:ffa68515c6ff98fae80e24059f663f3a:YES","ffa68515c6ff98fae80e24059f663f3a:YES","demo-market","BUY","YES","7.5","3.3","0.03696","2026-01-01T00:01:43.000Z"
"0b33958998684bb7b7fe","evaluación","sim:ffa68515c6ff98fae80e24059f663f3a:exit:YES:4b8a99b1e904","ffa68515c6ff98fae80e24059f663f3a:exit:YES:4b8a99b1e904","demo-market","SELL","YES","7.5","3.675","0.03748","2026-01-01T00:01:45.000Z"
"bde2d58e20508ca64714","ajuste","sim:573fcac070379997467400de0296f24c:YES","573fcac070379997467400de0296f24c:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:01.000Z"
"bde2d58e20508ca64714","ajuste","sim:573fcac070379997467400de0296f24c:NO","573fcac070379997467400de0296f24c:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:02.000Z"
"bde2d58e20508ca64714","ajuste","sim:953c1e2266d15bba9b0fd125a7bf06c3:YES","953c1e2266d15bba9b0fd125a7bf06c3:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:04.000Z"
"bde2d58e20508ca64714","ajuste","sim:953c1e2266d15bba9b0fd125a7bf06c3:NO","953c1e2266d15bba9b0fd125a7bf06c3:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:05.000Z"
"bde2d58e20508ca64714","ajuste","sim:0b0d4fd117738af3548878d5bb792c9a:YES","0b0d4fd117738af3548878d5bb792c9a:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:07.000Z"
"bde2d58e20508ca64714","ajuste","sim:0b0d4fd117738af3548878d5bb792c9a:exit:YES:9932fda80f1f","0b0d4fd117738af3548878d5bb792c9a:exit:YES:9932fda80f1f","demo-market","SELL","YES","15","7.35","0.07497","2026-01-01T00:00:10.000Z"
"87fcf0f238533e85368e","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:YES","30531eeca6beecd0d9dd77109082e63b:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:13.000Z"
"87fcf0f238533e85368e","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:NO","30531eeca6beecd0d9dd77109082e63b:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:14.000Z"
"87fcf0f238533e85368e","evaluación","sim:222cfaaa2f9d6b9fe224e2deacb99b91:YES","222cfaaa2f9d6b9fe224e2deacb99b91:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:16.000Z"
"87fcf0f238533e85368e","evaluación","sim:222cfaaa2f9d6b9fe224e2deacb99b91:NO","222cfaaa2f9d6b9fe224e2deacb99b91:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:17.000Z"
"87fcf0f238533e85368e","evaluación","sim:edbcebb15d42043160c67f11392972ae:YES","edbcebb15d42043160c67f11392972ae:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:19.000Z"
"87fcf0f238533e85368e","evaluación","sim:edbcebb15d42043160c67f11392972ae:exit:YES:c4aba0536649","edbcebb15d42043160c67f11392972ae:exit:YES:c4aba0536649","demo-market","SELL","YES","15","7.35","0.07497","2026-01-01T00:01:22.000Z"
"cb9f113161107e50e1b9","ajuste","sim:573fcac070379997467400de0296f24c:YES","573fcac070379997467400de0296f24c:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:00:01.000Z"
"cb9f113161107e50e1b9","ajuste","sim:573fcac070379997467400de0296f24c:NO","573fcac070379997467400de0296f24c:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:00:02.000Z"
"1e8ae57d605e361148b5","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:YES","30531eeca6beecd0d9dd77109082e63b:YES","demo-market","BUY","YES","15","6.6","0.07392","2026-01-01T00:01:13.000Z"
"1e8ae57d605e361148b5","evaluación","sim:30531eeca6beecd0d9dd77109082e63b:NO","30531eeca6beecd0d9dd77109082e63b:NO","demo-market","BUY","NO","15","7.35","0.07497","2026-01-01T00:01:14.000Z"
